arm,model_seed,split_seed,joint,coverage,selective,pixel_acc,component_acc
clean,4,6,8.552717391304347,75.70416666666667,11.297551730491733,79.78760445682451,79.9552536231884
clean,4,7,7.5306159420289855,74.21890096618358,10.14649347268045,79.84695290858726,80.09287439613527
clean,4,8,7.8659420289855095,75.08043478260869,10.476686838270071,80.42702702702704,80.56485507246377
clean,4,9,8.277234299516907,75.98031400966183,10.893919572988809,79.99064171122996,80.13713768115942
clean,5,0,10.21340579710145,78.61207729468599,12.992158646075943,79.01027397260275,79.04287439613526
clean,5,1,8.142753623188407,76.08822463768115,10.701726399798101,79.92725988700565,80.09873188405795
clean,5,2,9.032004830917876,78.00320048309179,11.579018264610411,79.63623978201635,79.97687198067632
clean,5,3,8.223188405797101,75.75742753623187,10.854629932971608,79.93008474576271,79.9947463768116
clean,5,4,8.4012077294686,76.79770531400966,10.939399419706396,80.086,80.22693236714974
clean,5,5,9.825181159420291,78.40199275362319,12.531800295300835,78.88598901098901,79.2001811594203
clean,5,6,8.420833333333334,76.44076086956521,11.01615582778177,80.03621169916435,80.26032608695651
clean,5,7,7.4590579710144915,74.97620772946861,9.948566614529888,80.29986149584487,80.52711352657005
clean,5,8,7.802536231884058,75.40507246376811,10.347495171008756,80.17635135135134,80.31014492753621
clean,5,9,7.984661835748792,75.73351449275364,10.543102204127583,79.9090909090909,80.03309178743962
clean,6,0,10.006884057971016,78.47681159420289,12.751389684020022,78.88698630136986,78.956038647343
clean,6,1,7.715942028985507,75.2019927536232,10.260289317418064,79.85593220338984,80.02971014492753
clean,6,2,8.20066425120773,76.31292270531401,10.746101656825523,79.84059945504087,80.13212560386472
clean,6,3,7.685144927536233,74.54927536231885,10.308812379711892,80.05155367231639,80.07246376811594
clean,6,4,8.616545893719806,77.22427536231883,11.157820326954084,79.69466666666666,79.80169082125605
clean,6,5,8.982608695652175,77.12210144927538,11.64725613909808,79.0885989010989,79.3373188405797
clean,6,6,8.227717391304347,76.1001811594203,10.811692253489271,79.98050139275766,80.12427536231883
clean,6,7,8.0387077294686,75.82065217391303,10.602266663480917,80.2409972299169,80.46721014492753
clean,6,8,8.334782608695653,76.32391304347827,10.920276852089208,80.3304054054054,80.40942028985508
clean,6,9,8.008816425120772,76.33870772946861,10.491160596407598,80.14104278074866,80.24571256038647
clean,7,0,10.345410628019325,78.36666666666666,13.201289614656734,78.07808219178082,78.2175120772947
clean,7,1,7.9762681159420294,75.57300724637682,10.554387613474828,79.5614406779661,79.73061594202898
clean,7,2,8.250000000000002,75.73798309178744,10.892817135098202,79.59468664850137,79.8820652173913
clean,7,3,8.29003623188406,75.33695652173913,11.003943634877125,79.50776836158192,79.56684782608697
clean,7,4,8.792149758454107,76.99625603864733,11.41893153095781,79.44066666666667,79.68925120772946
clean,7,5,8.940760869565217,76.48478260869565,11.68959440638945,79.11057692307692,79.42880434782609
clean,7,6,9.069021739130434,77.33804347826087,11.72646905876235,79.21727019498607,79.47083333333333
clean,7,7,7.643176328502416,74.85471014492752,10.210681884552525,80.07756232686981,80.46582125603867
clean,7,8,7.672826086956522,74.45326086956521,10.305560827481495,80.04527027027028,80.19673913043478
clean,7,9,8.0768115942029,75.40138888888889,10.711754402965772,79.31951871657755,79.4550120772947
clean,8,0,10.314975845410627,78.42850241545895,13.152075492617662,78.59178082191781,78.63840579710144
clean,8,1,7.431702898550724,74.02898550724638,10.038909553641346,79.75564971751412,79.92264492753623
clean,8,2,8.097705314009662,75.40567632850241,10.738853768424898,79.67643051771117,80.10670289855072
clean,8,3,7.559963768115942,73.73677536231885,10.252636802963929,80.02330508474577,80.11576086956521
clean,8,4,8.645652173913044,76.53719806763286,11.296013431629975,79.74333333333334,79.91485507246377
clean,8,5,9.488043478260872,77.41684782608695,12.255786362647164,78.72184065934066,79.04293478260868
clean,8,6,8.459057971014493,75.50525362318842,11.20327071971669,79.40807799442896,79.66322463768115
clean,8,7,7.747826086956524,74.75157004830918,10.364767030243499,80.1606648199446,80.43605072463768
clean,8,8,8.052898550724638,74.79275362318842,10.766950219931404,79.80675675675676,79.95217391304348
clean,8,9,8.09849033816425,75.58858695652174,10.7139062446325,79.44050802139037,79.57173913043476
clean,9,0,10.160024154589372,77.32077294685989,13.140096467442241,78.28219178082192,78.38272946859904
clean,9,1,7.577355072463768,74.04547101449275,10.23338087886654,79.54096045197741,79.69710144927538
clean,9,2,8.539432367149757,76.03073671497586,11.23155283785082,79.54427792915531,79.81739130434782
clean,9,3,7.971739130434782,74.38297101449274,10.717156120157627,79.52330508474577,79.58152173913044
clean,9,4,8.594082125603864,76.52705314009661,11.23012290813138,79.49199999999999,79.69794685990338
clean,9,5,8.964311594202899,76.18315217391306,11.766790082062913,78.89903846153847,79.1804347826087
clean,9,6,8.566666666666666,75.47500000000001,11.350336756100253,79.18732590529248,79.4217391304348
clean,9,7,7.834782608695652,74.63140096618356,10.497970703036502,79.64819944598338,79.99679951690821
clean,9,8,8.694565217391306,75.78079710144928,11.47330926824604,79.44932432432432,79.5376811594203
clean,9,9,8.247705314009663,75.8152777777778,10.878685082688106,79.67312834224599,79.76225845410629
clean_selfnorm,0,0,10.915579710144927,75.77041062801932,14.406124527598148,75.99657534246576,76.18478260869567
clean_selfnorm,0,1,8.320108695652175,72.7663043478261,11.434012995742775,77.99152542372882,78.07047101449277
clean_selfnorm,0,2,9.146557971014492,75.35078502415456,12.138636602236403,78.30449591280654,78.49704106280193
clean_selfnorm,0,3,8.58804347826087,74.35851449275363,11.549509207984233,78.6885593220339,78.69039855072465
clean_selfnorm,0,4,9.58635265700483,74.69673913043479,12.833696314728313,77.47066666666666,77.68804347826087
clean_selfnorm,0,5,9.915398550724639,75.40416666666667,13.14966929421403,77.13736263736264,77.26757246376813
clean_selfnorm,0,6,9.378442028985509,75.35778985507247,12.445219063645654,77.65807799442896,77.72047101449276
clean_selfnorm,0,7,8.367451690821257,73.9169082125604,11.320078035135417,78.55747922437673,78.95899758454105
clean_selfnorm,0,8,8.598913043478259,73.28079710144927,11.73419692961855,78.30135135135136,78.2126811594203
clean_selfnorm,0,9,8.593115942028987,75.44305555555555,11.390201362802834,78.71457219251337,78.7485507246377
clean_selfnorm,1,0,10.9756038647343,77.15736714975847,14.224959028774553,77.39109589041095,77.40314009661836
clean_selfnorm,1,1,8.781884057971014,74.19239130434782,11.836637023797316,78.25282485875707,78.37373188405799
clean_selfnorm,1,2,9.58949275362319,76.05380434782609,12.60882717946153,78.02043596730245,78.18134057971015
clean_selfnorm,1,3,9.15126811594203,75.59547101449276,12.105577216639867,78.86158192090396,78.8980072463768
clean_selfnorm,1,4,9.453743961352657,76.07850241545894,12.426301335068976,78.536,78.61437198067632
clean_selfnorm,1,5,9.888043478260869,75.38079710144928,13.117456777424765,76.97252747252747,77.13641304347826
clean_selfnorm,1,6,9.191485507246377,75.38387681159419,12.192906356114479,78.45403899721448,78.58713768115942
