state,cls,model_seed,split_seed,support,iou,f1,pa,ua,joint,selective,coverage
L2A,thin cloud,1,3,13204,0.09065498224673264,0.1811457468488188,0.09088155104513784,26.666666666666668,90.60890639200242,100.0,90.60890639200242
L2A,cloud shadow,1,3,15733,3.4105025409373235,6.596046740198755,3.8390643869573506,23.401782254939945,80.04830610818026,99.62819397199588,80.34704125087396
clean,clear,1,4,76693,76.71057543597675,86.82058246567074,93.77648546803489,80.8253354611045,1.8815276491987536,2.1655286260973963,86.88537415409489
clean,thick cloud,1,4,44566,70.65890634524254,82.80717116784957,80.63321814836422,85.101596172974,7.413723466319616,9.632091423240627,76.96898981286182
clean,thin cloud,1,4,13564,26.89971283410647,42.39523042778189,35.91123562370982,51.73659054699947,27.034797994691832,62.74811772758385,43.084635800648776
clean,cloud shadow,1,4,15177,37.634529147982065,54.68762727050582,44.23799169796403,71.60072517862855,28.50365684917968,49.93651160106199,57.079791790208866
L2A,clear,1,4,76693,56.90876954011805,72.5373982689575,91.51943462897526,60.076862503423726,0.29076969214921833,0.3408222527892404,85.31417469651728
L2A,thick cloud,1,4,44566,52.1598716864989,68.55930030483462,53.99856392765786,93.87189889218287,39.222725844814434,44.42975878809445,88.28030337028227
L2A,thin cloud,1,4,13564,0.16132580479577618,0.32213192766673987,0.16219404305514598,23.157894736842106,87.38572692421116,99.99156402901974,87.39309938071365
L2A,cloud shadow,1,4,15177,4.063319681560904,7.809321659149199,5.818014100283323,11.873067096947693,80.4375041180734,99.73041418184789,80.65493839362193
clean,clear,1,5,75202,76.09819692416475,86.42700294874209,91.5906491848621,81.81451038152706,2.5863673838461745,3.0592343263392996,84.54296428286482
clean,thick cloud,1,5,42422,70.24826696759632,82.52450168079163,82.17434350101362,82.87765679235414,7.496110508698317,9.56160923687534,78.39800103719769
clean,thin cloud,1,5,14511,27.941022142932106,43.67797235779026,36.69629935910688,53.9404376012966,31.54848046309696,60.73228973202441,51.946798980084075
clean,cloud shadow,1,5,13465,34.586730803073856,51.39694024321144,43.78759747493502,62.20721671238658,30.768659487560342,52.11976349226318,59.03453397697734
L2A,clear,1,5,75202,59.72303720220631,74.78324761204998,94.73950160899976,61.77148901489535,0.4308396053296455,0.4924536044867995,87.48836467115237
L2A,thick cloud,1,5,42422,52.759103009520366,69.07490548204159,55.127056715854984,92.47133254250693,38.17830371033897,43.23198889571043,88.31031068785065
L2A,thin cloud,1,5,14511,0.1572864665253368,0.3140789294005189,0.15850044793604853,17.037037037037038,88.42946730066846,99.99220758980752,88.43635862449176
L2A,cloud shadow,1,5,13465,3.9886363636363638,7.6712927548901755,5.2135165243223165,14.5131279718834,82.69587820274786,98.56599097105426,83.89899740066839
clean,clear,1,6,72078,77.0664774612911,87.04807207579852,93.43072782263658,81.4817055464137,1.7175837287383113,2.0130735958892974,85.32145731013624
clean,thick cloud,1,6,43010,71.57382039573821,83.43209964160249,81.99953499186236,84.91560927455276,6.684491978609626,8.758301346493633,76.32178563124855
clean,thin cloud,1,6,14293,30.755480784396195,47.04274054119256,40.92912614566571,55.3034600113443,28.391520324634435,57.9135150563722,49.02399776114182
clean,cloud shadow,1,6,14219,37.55666905273205,54.605377276669564,44.278781911526835,71.21366361271349,27.91335536957592,49.7617853560682,56.0939587875378
L2A,clear,1,6,72078,58.22150075216087,73.594929229447,95.04148283803657,60.0454039461113,0.21365742667665585,0.24405318457710654,87.54543688781598
L2A,thick cloud,1,6,43010,50.916993768434125,67.47681953771325,53.38293420134852,91.68230643293536,40.011625203441056,45.23208747305893,88.45849802371542
L2A,thin cloud,1,6,14293,0.14581308151645603,0.2912015530749497,0.14692506821521026,16.153846153846153,89.44938081578395,100.0,89.44938081578395
L2A,cloud shadow,1,6,14219,4.33438272993029,8.308637318821058,5.422322244883607,17.764976958525345,81.90449398691891,99.08116385911178,82.66404107180533
clean,clear,1,7,73610,77.22664858450585,87.15015399919652,92.83249558483901,82.12332800538404,1.9032740116831954,2.3024964254605815,82.661323189784
clean,thick cloud,1,7,44585,71.66868623695423,83.49651623480122,82.2473926208366,84.78416684007306,5.86744420769317,7.765145893318294,75.56128742850736
clean,thin cloud,1,7,12186,25.05550074000987,40.07100941861038,33.3415394715247,50.203879896206594,29.550303627113077,69.21007111281952,42.69653700968325
clean,cloud shadow,1,7,14019,39.2496645078476,56.373083047012486,47.98487766602469,68.31522291053112,25.42264070190456,45.01705191360364,56.47335758613311
L2A,clear,1,7,73610,58.297442396116075,73.65557082120796,92.49422632794457,61.19229939603106,0.46461078657791066,0.5465441470235717,85.00883032196712
L2A,thick cloud,1,7,44585,53.420732766105225,69.6395223813027,55.2024223393518,94.30246369592706,37.9656835258495,43.12721343218936,88.03184927666256
L2A,thin cloud,1,7,12186,0.13844775633194886,0.2765126870527001,0.13950434925324143,15.454545454545453,87.19842442146725,100.0,87.19842442146725
L2A,cloud shadow,1,7,14019,4.027812267196424,7.743721951685285,5.785006063199942,11.707810018767143,80.24823453884015,99.13641170250264,80.94728582637849
clean,clear,1,8,76045,77.3327869397158,87.21769761167184,91.81800249852061,83.05637170352219,2.3078440397133275,2.7687065171091865,83.35459267538957
clean,thick cloud,1,8,43042,72.60919723128332,84.13131906753783,84.81250871242042,83.46098447609684,5.696761302913433,7.298487915228004,78.05399377352353
clean,thin cloud,1,8,13859,29.493381532082292,45.55195205057679,40.03174832238978,52.83809523809524,25.239916299877336,57.92349726775956,43.57457247997691
clean,cloud shadow,1,8,15054,37.519448766392536,54.56602553741716,44.85186661352464,69.65133072003302,28.68340640361366,49.59797840569722,57.83180550019929
L2A,clear,1,8,76045,59.043960454430035,74.2486043301815,94.79255703859558,61.023305425516604,0.46945887303570255,0.5343431470865576,87.85718982181604
L2A,thick cloud,1,8,43042,51.32072941807455,67.83040184307296,53.35486269225408,93.0849985813303,40.246735746480184,45.40284111757614,88.64365038799312
L2A,thin cloud,1,8,13859,0.10056026432983765,0.20091848450057406,0.10101738942203622,18.181818181818183,89.77559708492676,100.0,89.77559708492676
L2A,cloud shadow,1,8,15054,4.755230234127602,9.078745230189801,6.084761525176033,17.873170731707315,81.79885744652584,98.68568680878346,82.8882688986316
clean,clear,1,9,76156,77.00985477178423,87.01194051717822,93.5815956720416,81.30418910285661,1.4128893324229213,1.6552318247546378,85.35899994747624
clean,thick cloud,1,9,45331,70.82595983688543,82.92177594613158,81.22697491782665,84.68880813284879,6.569455780812247,8.723416720370263,75.30828792658446
clean,thin cloud,1,9,14219,28.50574712643678,44.36493738819321,36.627048315634006,56.247974943298416,30.951543709121598,63.515658825227305,48.730571770166684
