split_seed,model_seed,method,state,arm,acc,aurc,augrc,auroc,aurc_rawT,auroc_rawT,aurc_cleanT,auroc_cleanT,temperature,crc_threshold,crc_calibration_selection_stat,crc_heldout_empirical_joint_loss,crc_heldout_coverage,crc_heldout_selective_risk,crc_feasible,n_calib_units,n_eval_units,n_temp_roi,n_calib_roi,n_eval_roi,mondrian_plugin_cond_risk,mondrian_plugin_cov,naive_plugin_cond_risk,naive_plugin_cov,plugin_margin_neff,plugin_margin_icc,plugin_degenerate,mondrian_plugin_cov_rowsized,naive_plugin_cov_rowsized,mondrian_plugin_cond_risk_rowsized,naive_plugin_cond_risk_rowsized
8,1,b2,dropB1B9B10,naiveThr_freshT,76.3993,8.55097,6.22387,80.928,8.55163,80.928,8.55354,80.9252,0.955288,0.703133,9.8931,5.79203,60.5449,9.5665,1,69,69,46,69,69,8.46092,56.5318,7.34268,51.3473,758,0.0524668,0,60.6128,54.8804,9.45188,8.1307
8,1,b2,L2A_real,mondrian,65.8014,18.5218,11.7484,73.7788,18.807,73.0764,18.7931,73.1081,4.24739,0.706706,9.92274,8.62101,51.017,16.8983,1,69,69,46,69,69,9.41242,14.6155,32.1205,91.2378,279,0.046244,0,22.6682,92.5405,11.0585,32.3401
8,1,b2,L2A_real,naive,65.8014,18.5218,11.7484,73.7788,18.807,73.0764,18.7931,73.1081,1.08851,0.660654,9.90988,30.6489,93.9163,32.6343,1,69,69,46,69,69,9.41242,14.6155,32.1205,91.2378,279,0.046244,0,22.6682,92.5405,11.0585,32.3401
8,1,b2,L2A_real,naiveThr_freshT,65.8014,18.5218,11.7484,73.7788,18.807,73.0764,18.7931,73.1081,4.24739,0.364566,9.93226,31.6862,95.7199,33.1031,1,69,69,46,69,69,9.41242,14.6155,32.1205,91.2378,279,0.046244,0,22.6682,92.5405,11.0585,32.3401
8,2,proposed,clean,mondrian,79.7696,6.1084,4.69916,83.5618,6.11171,83.5487,6.1084,83.5618,1.14783,0.665553,9.87833,7.61993,73.9793,10.3001,1,69,69,46,69,69,7.97756,67.0716,7.97756,67.0716,1043,0.0464515,0,70.1392,70.1392,8.99659,8.99659
8,2,proposed,clean,naive,79.7696,6.1084,4.69916,83.5618,6.11171,83.5487,6.1084,83.5618,1.14783,0.665553,9.87833,7.61993,73.9793,10.3001,1,69,69,46,69,69,7.97756,67.0716,7.97756,67.0716,1043,0.0464515,0,70.1392,70.1392,8.99659,8.99659
8,2,proposed,clean,naiveThr_freshT,79.7696,6.1084,4.69916,83.5618,6.11171,83.5487,6.1084,83.5618,1.14783,0.665553,9.87833,7.61993,73.9793,10.3001,1,69,69,46,69,69,7.97756,67.0716,7.97756,67.0716,1043,0.0464515,0,70.1392,70.1392,8.99659,8.99659
8,2,proposed,dropB10,mondrian,78.5412,6.89153,5.17833,82.9366,6.89779,82.9163,6.89199,82.9353,1.16922,0.640278,9.99798,8.17717,73.463,11.131,1,69,69,46,69,69,7.97041,63.8426,8.36674,65.05,1029,0.0436612,0,67.3338,67.8453,9.10551,9.25098
8,2,proposed,dropB10,naive,78.5412,6.89153,5.17833,82.9366,6.89779,82.9163,6.89199,82.9353,1.14783,0.665553,9.87833,7.50797,71.5732,10.4899,1,69,69,46,69,69,7.97041,63.8426,8.36674,65.05,1029,0.0436612,0,67.3338,67.8453,9.10551,9.25098
8,2,proposed,dropB10,naiveThr_freshT,78.5412,6.89153,5.17833,82.9366,6.89779,82.9163,6.89199,82.9353,1.16922,0.659664,9.87917,7.50688,71.5569,10.4908,1,69,69,46,69,69,7.97041,63.8426,8.36674,65.05,1029,0.0436612,0,67.3338,67.8453,9.10551,9.25098
8,2,proposed,dropB1B9B10,mondrian,76.1257,8.2328,6.09647,82.1372,8.23637,82.1076,8.23309,82.1314,1.21369,0.653103,9.94036,8.0413,69.0634,11.6434,1,69,69,46,69,69,8.41873,58.4203,9.66622,63.0365,715,0.0587611,0,62.8405,65.9101,9.60604,10.5283
8,2,proposed,dropB1B9B10,naive,76.1257,8.2328,6.09647,82.1372,8.23637,82.1076,8.23309,82.1314,1.14783,0.665553,9.87833,8.27971,69.6971,11.8796,1,69,69,46,69,69,8.41873,58.4203,9.66622,63.0365,715,0.0587611,0,62.8405,65.9101,9.60604,10.5283
8,2,proposed,dropB1B9B10,naiveThr_freshT,76.1257,8.2328,6.09647,82.1372,8.23637,82.1076,8.23309,82.1314,1.21369,0.648241,9.88286,8.21848,69.5558,11.8157,1,69,69,46,69,69,8.41873,58.4203,9.66622,63.0365,715,0.0587611,0,62.8405,65.9101,9.60604,10.5283
8,2,proposed,L2A_real,mondrian,68.5108,21.4954,12.4038,65.4861,20.9416,65.9182,20.9879,65.8861,3.17411,0.743085,9.93631,8.80217,43.4225,20.271,1,69,69,46,69,69,10.1626,1.99459,29.2449,90.6764,53,0.0400366,0,3.11959,91.7182,13.0171,29.466
8,2,proposed,L2A_real,naive,68.5108,21.4954,12.4038,65.4861,20.9416,65.9182,20.9879,65.8861,1.14783,0.665553,9.87833,27.6,93.1004,29.6454,1,69,69,46,69,69,10.1626,1.99459,29.2449,90.6764,53,0.0400366,0,3.11959,91.7182,13.0171,29.466
8,2,proposed,L2A_real,naiveThr_freshT,68.5108,21.4954,12.4038,65.4861,20.9416,65.9182,20.9879,65.8861,3.17411,0.421619,9.91262,27.7384,93.5757,29.6427,1,69,69,46,69,69,10.1626,1.99459,29.2449,90.6764,53,0.0400366,0,3.11959,91.7182,13.0171,29.466
8,2,b2,clean,mondrian,79.1115,6.66945,5.0367,82.7235,6.6754,82.7034,6.66945,82.7235,1.14911,0.651124,9.95131,7.36812,72.1663,10.2099,1,69,69,46,69,69,7.94333,64.1027,7.94333,64.1027,934,0.0495541,0,67.3973,67.3973,8.86534,8.86534
8,2,b2,clean,naive,79.1115,6.66945,5.0367,82.7235,6.6754,82.7034,6.66945,82.7235,1.14911,0.651124,9.95131,7.36812,72.1663,10.2099,1,69,69,46,69,69,7.94333,64.1027,7.94333,64.1027,934,0.0495541,0,67.3973,67.3973,8.86534,8.86534
8,2,b2,clean,naiveThr_freshT,79.1115,6.66945,5.0367,82.7235,6.6754,82.7034,6.66945,82.7235,1.14911,0.651124,9.95131,7.36812,72.1663,10.2099,1,69,69,46,69,69,7.94333,64.1027,7.94333,64.1027,934,0.0495541,0,67.3973,67.3973,8.86534,8.86534
8,2,b2,dropB10,mondrian,76.9574,7.80657,5.81887,82.1576,7.80659,82.1602,7.80768,82.1487,1.05074,0.650137,9.93143,8.0942,69.9442,11.5724,1,69,69,46,69,69,7.9657,58.9351,7.98917,58.8804,894,0.0465097,0,62.2027,61.823,9.02346,8.94118
8,2,b2,dropB10,naive,76.9574,7.80657,5.81887,82.1576,7.80659,82.1602,7.80768,82.1487,1.14911,0.651124,9.95131,7.04348,66.7449,10.5528,1,69,69,46,69,69,7.9657,58.9351,7.98917,58.8804,894,0.0465097,0,62.2027,61.823,9.02346,8.94118
8,2,b2,dropB10,naiveThr_freshT,76.9574,7.80657,5.81887,82.1576,7.80659,82.1602,7.80768,82.1487,1.05074,0.679773,9.95476,7.10145,66.9634,10.605,1,69,69,46,69,69,7.9657,58.9351,7.98917,58.8804,894,0.0465097,0,62.2027,61.823,9.02346,8.94118
8,2,b2,dropB1B9B10,mondrian,75.3324,9.07888,6.617,80.7645,9.07852,80.7659,9.08175,80.7539,1.0247,0.651463,9.89333,8.09058,66.713,12.1274,1,69,69,46,69,69,8.77525,53.552,8.74747,53.4054,761,0.049558,0,58.7655,57.1264,9.68346,9.4066
8,2,b2,dropB1B9B10,naive,75.3324,9.07888,6.617,80.7645,9.07852,80.7659,9.08175,80.7539,1.14911,0.651124,9.95131,6.7721,62.242,10.8803,1,69,69,46,69,69,8.77525,53.552,8.74747,53.4054,761,0.049558,0,58.7655,57.1264,9.68346,9.4066
8,2,b2,dropB1B9B10,naiveThr_freshT,75.3324,9.07888,6.617,80.7645,9.07852,80.7659,9.08175,80.7539,1.0247,0.687879,9.95286,6.87572,62.6634,10.9725,1,69,69,46,69,69,8.77525,53.552,8.74747,53.4054,761,0.049558,0,58.7655,57.1264,9.68346,9.4066
8,2,b2,L2A_real,mondrian,63.1635,23.9286,13.8478,69.6437,24.2837,68.538,24.218,68.6432,4.88529,0.711,9.95071,8.86304,43.7261,20.2695,1,69,69,46,69,69,nan,0,35.2112,93.1791,1,0.0454929,1,0.183108,93.9959,8.85609,35.4242
8,2,b2,L2A_real,naive,63.1635,23.9286,13.8478,69.6437,24.2837,68.538,24.218,68.6432,1.14911,0.651124,9.95131,33.9366,95.2062,35.6454,1,69,69,46,69,69,nan,0,35.2112,93.1791,1,0.0454929,1,0.183108,93.9959,8.85609,35.4242
8,2,b2,L2A_real,naiveThr_freshT,63.1635,23.9286,13.8478,69.6437,24.2837,68.538,24.218,68.6432,4.88529,0.353401,9.97893,35.2138,97.5543,36.0966,1,69,69,46,69,69,nan,0,35.2112,93.1791,1,0.0454929,1,0.183108,93.9959,8.85609,35.4242
