acc_ce,acc_pixel,arm,cls,cls_cov,cls_joint,cls_sel,cov_ce,cov_pp,f1,iou,joint_ce,joint_pp,miou,oa,pa,scope,seed,sel_ce,sel_pp,split,state,support,thr,ua
67.50199275362318,67.3592032967033,naive,clear,98.252706045052,0.3390867264168506,0.34511693373754876,93.70471014492753,93.5151098901099,76.61129124252996,62.08938566098081,28.65126811594203,28.67582417582418,29.07472217515169,67.3592032967033,99.1290125262626,perclass,7,30.576123731271142,30.66437521115175,5,L2A,75202,0.6374609365182764,62.42996759038263
67.50199275362318,67.3592032967033,naive,thick cloud,85.99783131394088,37.20003771627929,43.25694863220218,93.70471014492753,93.5151098901099,68.83850178851213,52.48377208799134,28.65126811594203,28.67582417582418,29.07472217515169,67.3592032967033,54.89132997029843,perclass,7,30.576123731271142,30.66437521115175,5,L2A,42422,0.6374609365182764,92.28757133798351
67.50199275362318,67.3592032967033,naive,thin cloud,90.24877679002137,90.24188546619806,99.99236408063531,93.70471014492753,93.5151098901099,0.36525974025974023,0.1829640170766416,28.65126811594203,28.67582417582418,29.07472217515169,67.3592032967033,0.18606574322927436,perclass,7,30.576123731271142,30.66437521115175,5,L2A,14511,0.6374609365182764,9.89010989010989
67.50199275362318,67.3592032967033,naive,cloud shadow,94.259190493873,93.73189751206833,99.4405924992121,93.70471014492753,93.5151098901099,3.038654512048619,1.5427669345579793,28.65126811594203,28.67582417582418,29.07472217515169,67.3592032967033,1.5967322688451542,perclass,7,30.576123731271142,30.66437521115175,5,L2A,13465,0.6374609365182764,31.341107871720116
67.50199275362318,67.3592032967033,mondrian,ALL,,,,45.80307971014492,45.22733516483516,,,7.259963768115943,7.190247252747254,29.07472217515169,67.3592032967033,,overall,7,15.85038345469144,15.898012179010191,5,L2A,,0.7292804002761841,
67.50199275362318,67.3592032967033,mondrian,clear,61.586128028509876,0.00265950373660275,0.0043183486634710885,45.80307971014492,45.22733516483516,76.61129124252996,62.08938566098081,7.259963768115943,7.190247252747254,29.07472217515169,67.3592032967033,99.1290125262626,perclass,7,15.85038345469144,15.898012179010191,5,L2A,75202,0.7292804002761841,62.42996759038263
67.50199275362318,67.3592032967033,mondrian,thick cloud,27.33958794964877,5.959172127669605,21.79686152784963,45.80307971014492,45.22733516483516,68.83850178851213,52.48377208799134,7.259963768115943,7.190247252747254,29.07472217515169,67.3592032967033,54.89132997029843,perclass,7,15.85038345469144,15.898012179010191,5,L2A,42422,0.7292804002761841,92.28757133798351
67.50199275362318,67.3592032967033,mondrian,thin cloud,25.78044242298946,25.78044242298946,100.0,45.80307971014492,45.22733516483516,0.36525974025974023,0.1829640170766416,7.259963768115943,7.190247252747254,29.07472217515169,67.3592032967033,0.18606574322927436,perclass,7,15.85038345469144,15.898012179010191,5,L2A,14511,0.7292804002761841,9.89010989010989
67.50199275362318,67.3592032967033,mondrian,cloud shadow,31.17712588191608,31.17712588191608,100.0,45.80307971014492,45.22733516483516,3.038654512048619,1.5427669345579793,7.259963768115943,7.190247252747254,29.07472217515169,67.3592032967033,1.5967322688451542,perclass,7,15.85038345469144,15.898012179010191,5,L2A,13465,0.7292804002761841,31.341107871720116
80.02934782608695,79.85097493036211,naive,ALL,,,,76.97355072463769,76.67339832869081,,,8.820289855072463,8.81824512534819,55.22302728870328,79.85097493036211,,overall,7,11.458857973988804,11.501049017737937,6,clean,,0.6611791028695948,
